ProjectId,PredictedRiskScore,RiskCategory
833078,0.5140422400732092,Yüksek Risk
833078,0.44813122504766767,Yüksek Risk
833078,0.18787410200048527,Yüksek Risk
833078,40.277372592344975,Orta Risk
833078,39.62693987837805,Orta Risk
833078,39.04401919181812,Orta Risk
833078,38.3935864778512,Orta Risk
833079,0.0,Yüksek Risk
833079,0.0,Yüksek Risk
833079,0.0,Yüksek Risk
833079,0.0,Yüksek Risk
833079,0.0,Yüksek Risk
833079,20.008821435737133,Yüksek Risk
833080,59.977784490135605,Düşük Risk
833080,59.977784490135605,Düşük Risk
833080,59.977784490135605,Düşük Risk
833080,59.977784490135605,Düşük Risk
833080,59.977784490135605,Düşük Risk
833080,59.977784490135605,Düşük Risk
833080,59.977784490135605,Düşük Risk
833080,59.977784490135605,Düşük Risk
833080,59.977784490135605,Düşük Risk
833080,59.98565528375011,Düşük Risk
833080,59.98565528375011,Düşük Risk
833080,59.98565528375011,Düşük Risk
833080,59.98128370282945,Düşük Risk
833080,59.98128370282945,Düşük Risk
833080,59.98128370282945,Düşük Risk
833080,59.98128370282945,Düşük Risk
833080,59.98128370282945,Düşük Risk
833080,59.98128370282945,Düşük Risk
833080,59.97903072977931,Düşük Risk
833080,59.97903072977931,Düşük Risk
833080,59.97903072977931,Düşük Risk
833080,100.0,Çok Düşük Risk
833080,100.0,Çok Düşük Risk
833080,100.0,Çok Düşük Risk
833081,0.32452084649538904,Yüksek Risk
833081,0.004431026934184956,Yüksek Risk
833081,0.004114632792258988,Yüksek Risk
833081,0.004114632792258988,Yüksek Risk
833081,0.02227405273485772,Yüksek Risk
833081,19.977145466684714,Yüksek Risk
833082,0.006604279736016849,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,0.0,Yüksek Risk
833082,20.01031963988195,Yüksek Risk
833083,59.802123258838094,Düşük Risk
833083,59.63713575994464,Düşük Risk
833083,59.92017986408191,Düşük Risk
833083,59.91488258463948,Düşük Risk
833083,59.921041893053626,Düşük Risk
833083,99.90838735799586,Çok Düşük Risk
833084,19.333126357005618,Yüksek Risk
833084,19.333126357005618,Yüksek Risk
833084,59.878973049086426,Düşük Risk
833084,59.878973049086426,Düşük Risk
833084,51.765325216383474,Düşük Risk
833084,51.765325216383474,Düşük Risk
833084,59.804419740376126,Düşük Risk
833084,59.804419740376126,Düşük Risk
833084,59.88114460026158,Düşük Risk
833084,59.868106831285786,Düşük Risk
833084,59.931663766901636,Düşük Risk
833084,59.93782307531579,Düşük Risk
833084,100.0,Çok Düşük Risk
833085,0.3174793716127553,Yüksek Risk
833085,0.0,Yüksek Risk
833085,0.002125138339913235,Yüksek Risk
833085,0.004142762505338737,Yüksek Risk
833085,0.027155878441789127,Yüksek Risk
833085,19.953082231901135,Yüksek Risk
833086,0.025776440858791716,Yüksek Risk
833086,0.0,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.003322446944338253,Yüksek Risk
833086,0.003322446944338253,Yüksek Risk
833086,0.003322446944338253,Yüksek Risk
833086,0.0030060528024122846,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.001986384046823275,Yüksek Risk
833086,0.001986384046823275,Yüksek Risk
833086,0.001986384046823275,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0016699899048973066,Yüksek Risk
833086,0.0017916143095746406,Yüksek Risk
833086,0.006843594739862624,Yüksek Risk
833086,0.008861218905288126,Yüksek Risk
833086,0.008861218905288126,Yüksek Risk
833086,0.019951034252173372,Yüksek Risk
833086,0.014499679304833535,Yüksek Risk
833086,19.990793838004027,Yüksek Risk
833087,0.0,Yüksek Risk
833087,0.0,Yüksek Risk
833087,19.980736291705703,Yüksek Risk
833090,0.2167605974611817,Yüksek Risk
833090,0.41577055649355543,Yüksek Risk
833090,20.581024354363482,Yüksek Risk
833091,41.06899363095445,Orta Risk
833091,41.0897637933824,Orta Risk
833091,41.769267759830484,Orta Risk
833091,28.386704323363762,Orta Risk
833091,27.932691729363082,Orta Risk
833091,29.338074316160622,Orta Risk
833091,41.406035888406585,Orta Risk
833091,41.426806050834536,Orta Risk
833091,42.10631001728262,Orta Risk
833091,59.923367118422874,Düşük Risk
833091,59.92101316166764,Düşük Risk
833091,60.04052644222483,Düşük Risk
833091,61.30099791765183,Düşük Risk
833091,99.67276754207641,Çok Düşük Risk
833094,59.812235924532644,Düşük Risk
833094,59.81406386566346,Düşük Risk
833094,59.77610348817785,Düşük Risk
833094,59.777931429308666,Düşük Risk
833094,59.784625145201765,Düşük Risk
833094,100.0,Çok Düşük Risk
833098,60.02003499740774,Düşük Risk
833098,60.005089232549125,Düşük Risk
833098,60.005089232549125,Düşük Risk
833098,59.8630317359627,Düşük Risk
833098,59.848085971104084,Düşük Risk
833098,59.848085971104084,Düşük Risk
833098,60.15521512216338,Düşük Risk
833098,60.14026935730476,Düşük Risk
833098,60.14026935730476,Düşük Risk
833098,59.848141119928215,Düşük Risk
833098,59.848141119928215,Düşük Risk
833098,59.87664720981012,Düşük Risk
833098,59.87664720981012,Düşük Risk
833098,59.81924412415475,Düşük Risk
833098,59.84775021403666,Düşük Risk
833098,59.81899189933846,Düşük Risk
833098,59.847497989220365,Düşük Risk
833098,60.802069334563086,Düşük Risk
833098,60.830575424445,Düşük Risk
833098,99.01998080206175,Çok Düşük Risk
833098,99.05234964664058,Çok Düşük Risk
833099,52.68001549639066,Düşük Risk
833099,60.01627143686589,Düşük Risk
833099,60.015115841672184,Düşük Risk
833099,60.0171334658376,Düşük Risk
833099,60.117216967895786,Düşük Risk
833099,100.0,Çok Düşük Risk
833100,28.147031755644605,Orta Risk
833100,28.148859696775418,Orta Risk
833100,28.829552522824155,Orta Risk
833100,28.147031755644605,Orta Risk
833100,36.62488591490257,Orta Risk
833100,36.62671385603338,Orta Risk
833100,37.315368750072196,Orta Risk
833100,36.62488591490257,Orta Risk
833100,60.124270937714115,Düşük Risk
833100,60.12609887884493,Düşük Risk
833100,60.13921670257274,Düşük Risk
833100,60.124270937714115,Düşük Risk
833100,28.21535257413683,Orta Risk
833100,28.217180515267643,Orta Risk
833100,28.897873341316377,Orta Risk
833100,28.21535257413683,Orta Risk
833100,59.89814267463163,Düşük Risk
833100,59.91436225733147,Düşük Risk
833100,59.84379493282013,Düşük Risk
833100,59.866633997060994,Düşük Risk
833100,59.84379493282013,Düşük Risk
833100,59.866633997060994,Düşük Risk
833100,61.10367122261913,Düşük Risk
833100,60.918852892888296,Düşük Risk
833100,100.0,Çok Düşük Risk
833100,100.0,Çok Düşük Risk
833101,0.29789566757138886,Yüksek Risk
833101,0.0,Yüksek Risk
833101,0.0,Yüksek Risk
833101,0.0,Yüksek Risk
833101,0.1546698163966198,Yüksek Risk
833101,19.953268878523424,Yüksek Risk
833102,59.77169848784126,Düşük Risk
833102,59.773526428972076,Düşük Risk
833102,59.812235924532644,Düşük Risk
833102,59.81406386566346,Düşük Risk
833102,59.84529096627373,Düşük Risk
833102,10.19326390315647,Yüksek Risk
833102,100.0,Çok Düşük Risk
833102,87.76924576230212,Çok Düşük Risk
833103,0.30430376660025615,Yüksek Risk
833103,0.0,Yüksek Risk
833103,0.0,Yüksek Risk
833103,0.0,Yüksek Risk
833103,0.0,Yüksek Risk
833103,19.99017791864743,Yüksek Risk
833104,0.0,Yüksek Risk
833104,0.0,Yüksek Risk
833104,19.981231445251655,Yüksek Risk
833105,0.0,Yüksek Risk
833105,0.0,Yüksek Risk
833105,19.981526090705497,Yüksek Risk
833110,0.010658459890770189,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.0,Yüksek Risk
833110,0.16305313373866426,Yüksek Risk
833110,20.057685485411557,Yüksek Risk
833111,59.81004630334266,Düşük Risk
833111,59.82308407231844,Düşük Risk
833111,59.82308407231844,Düşük Risk
833111,59.804315635430186,Düşük Risk
833111,59.817353404405964,Düşük Risk
833111,59.817353404405964,Düşük Risk
833111,59.83353021323602,Düşük Risk
833111,59.88925548296101,Düşük Risk
833111,59.88925548296101,Düşük Risk
833111,59.92638583860902,Düşük Risk
833111,59.92065517069655,Düşük Risk
833111,59.91906567838524,Düşük Risk
833111,59.913335010472764,Düşük Risk
833111,59.89638986092432,Düşük Risk
833111,59.89065919301185,Düşük Risk
833111,59.738721876905714,Düşük Risk
833111,59.73299120899324,Düşük Risk
833111,100.0,Çok Düşük Risk
833111,100.0,Çok Düşük Risk
833112,0.0,Yüksek Risk
833112,0.0,Yüksek Risk
833112,19.9808362456003,Yüksek Risk
833113,0.0,Yüksek Risk
833113,0.0,Yüksek Risk
833113,19.980736291705703,Yüksek Risk
833114,0.0,Yüksek Risk
833114,0.0,Yüksek Risk
833114,0.0,Yüksek Risk
833114,0.0,Yüksek Risk
833114,0.0,Yüksek Risk
833114,20.008821435737133,Yüksek Risk
833115,60.01898111814171,Düşük Risk
833115,59.9719949906398,Düşük Risk
833115,59.952113013544185,Düşük Risk
833115,59.952113013544185,Düşük Risk
833115,59.952113013544185,Düşük Risk
833115,59.951135398991234,Düşük Risk
833115,60.07064867954843,Düşük Risk
833115,60.07064867954843,Düşük Risk
833115,60.07570065997872,Düşük Risk
833115,60.04939796528866,Düşük Risk
833115,60.05504246668322,Düşük Risk
833115,99.35055519516533,Çok Düşük Risk
833118,0.3174793716127553,Yüksek Risk
833118,0.0,Yüksek Risk
833118,0.002125138339913235,Yüksek Risk
833118,0.004142762505338737,Yüksek Risk
833118,0.027155878441789127,Yüksek Risk
833118,19.953082231901135,Yüksek Risk
833119,0.41581075588488403,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.0,Yüksek Risk
833119,0.00907084381208989,Yüksek Risk
833119,0.00907084381208989,Yüksek Risk
833119,0.00907084381208989,Yüksek Risk
833119,0.00907084381208989,Yüksek Risk
833119,0.0037411132694273874,Yüksek Risk
833119,0.0037411132694273874,Yüksek Risk
833119,0.0037411132694273874,Yüksek Risk
833119,0.17528301539824298,Yüksek Risk
833119,0.17528301539824298,Yüksek Risk
833119,19.990025397101377,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,0.0,Yüksek Risk
833120,20.015324454173047,Yüksek Risk
833121,84.81203651457497,Çok Düşük Risk
833121,85.76678526138323,Çok Düşük Risk
833121,59.77590267090625,Düşük Risk
833121,98.85467141163511,Çok Düşük Risk
833122,59.95198052491773,Düşük Risk
833122,59.929912741460846,Düşük Risk
833122,60.008060568862106,Düşük Risk
833122,0.0,Yüksek Risk
833122,0.0,Yüksek Risk
833122,0.0,Yüksek Risk
833122,0.0,Yüksek Risk
833122,0.0,Yüksek Risk
833122,0.0,Yüksek Risk
833122,0.0,Yüksek Risk
833122,0.0,Yüksek Risk
833122,0.0,Yüksek Risk
833122,19.99852950712419,Yüksek Risk
833123,60.21051775282933,Düşük Risk
833123,60.19557198797071,Düşük Risk
833123,60.19557198797071,Düşük Risk
833123,60.20478708491686,Düşük Risk
833123,60.189841320058235,Düşük Risk
833123,60.189841320058235,Düşük Risk
833123,60.2628126783888,Düşük Risk
833123,60.247866913530174,Düşük Risk
833123,60.247866913530174,Düşük Risk
833123,60.025814481576454,Düşük Risk
833123,60.025814481576454,Düşük Risk
833123,60.02008381366398,Düşük Risk
833123,60.02008381366398,Düşük Risk
833123,59.98613704268543,Düşük Risk
833123,59.980406374772954,Düşük Risk
833123,59.98613704268543,Düşük Risk
833123,59.980406374772954,Düşük Risk
833123,61.29904736533156,Düşük Risk
833123,61.29331669741909,Düşük Risk
833123,100.0,Çok Düşük Risk
833123,100.0,Çok Düşük Risk
833124,60.02755148991409,Düşük Risk
833124,60.02755148991409,Düşük Risk
833124,60.021820822001615,Düşük Risk
833124,60.021820822001615,Düşük Risk
833124,60.02219884610159,Düşük Risk
833124,60.016468178189115,Düşük Risk
833124,59.98053702992965,Düşük Risk
833124,59.974806362017176,Düşük Risk
833124,59.98053702992965,Düşük Risk
833124,59.974806362017176,Düşük Risk
833124,59.98760663452536,Düşük Risk
833124,59.98187596661289,Düşük Risk
833124,100.0,Çok Düşük Risk
833124,100.0,Çok Düşük Risk
833126,0.0,Yüksek Risk
833126,0.0,Yüksek Risk
833126,20.038557825808002,Yüksek Risk
833128,0.0,Yüksek Risk
833128,0.0,Yüksek Risk
833128,19.980736291705703,Yüksek Risk
833129,0.0,Yüksek Risk
833129,0.0005882320138681507,Yüksek Risk
833129,20.001462139061708,Yüksek Risk
833132,0.0,Yüksek Risk
833132,0.0,Yüksek Risk
833132,19.981245302941275,Yüksek Risk
833133,0.3174793716127553,Yüksek Risk
833133,0.0,Yüksek Risk
833133,0.002125138339913235,Yüksek Risk
833133,0.004142762505338737,Yüksek Risk
833133,0.027155878441789127,Yüksek Risk
833133,19.953082231901135,Yüksek Risk
833134,0.0037644677988595276,Yüksek Risk
833134,0.012482020263739457,Yüksek Risk
833134,0.009853378111891686,Yüksek Risk
833134,20.028569410163733,Yüksek Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.04790657072534,Düşük Risk
833135,60.042175902812865,Düşük Risk
833135,60.042175902812865,Düşük Risk
833135,60.042175902812865,Düşük Risk
833135,60.042175902812865,Düşük Risk
833135,60.02411532596544,Düşük Risk
833135,60.02411532596544,Düşük Risk
833135,60.02411532596544,Düşük Risk
833135,60.018384658052966,Düşük Risk
833135,100.0,Çok Düşük Risk
833135,100.0,Çok Düşük Risk
833135,100.0,Çok Düşük Risk
833135,100.0,Çok Düşük Risk
833136,59.42043473524848,Düşük Risk
833136,59.467656226637644,Düşük Risk
833136,59.46587702257732,Düşük Risk
833136,59.46587702257732,Düşük Risk
833136,59.189416240155836,Düşük Risk
833136,98.1226215224105,Çok Düşük Risk
833137,60.05692938758573,Düşük Risk
833137,60.05475711056875,Düşük Risk
833137,60.03709696238602,Düşük Risk
833137,60.00366695514769,Düşük Risk
833137,59.99457822288609,Düşük Risk
833137,99.99495087735434,Çok Düşük Risk
833138,0.32566117945723505,Yüksek Risk
833138,0.004098991486131354,Yüksek Risk
833138,20.002048776745347,Yüksek Risk
833139,60.002763554483096,Düşük Risk
833139,59.98838033894231,Düşük Risk
833139,100.0,Çok Düşük Risk
833140,0.0,Yüksek Risk
833140,0.0,Yüksek Risk
833140,19.982269234826386,Yüksek Risk
833142,0.0,Yüksek Risk
833142,0.0,Yüksek Risk
833142,19.980083098452504,Yüksek Risk
833143,60.10534986977409,Düşük Risk
833143,60.723372331668024,Düşük Risk
833143,100.0,Çok Düşük Risk
833144,0.0,Yüksek Risk
833144,0.0,Yüksek Risk
833144,20.023440543527848,Yüksek Risk
833145,0.31743689247038986,Yüksek Risk
833145,0.0,Yüksek Risk
833145,0.0,Yüksek Risk
833145,0.0022105889459425043,Yüksek Risk
833145,20.00540521516863,Yüksek Risk
833146,60.609995430708345,Düşük Risk
833146,60.62408697307504,Düşük Risk
833146,60.62408697307504,Düşük Risk
833146,60.60426476279587,Düşük Risk
833146,60.618356305162564,Düşük Risk
833146,60.618356305162564,Düşük Risk
833146,60.6599319871555,Düşük Risk
833146,60.6740235295222,Düşük Risk
833146,60.6740235295222,Düşük Risk
833146,60.0571141860583,Düşük Risk
833146,60.0571141860583,Düşük Risk
833146,60.051383518145826,Düşük Risk
833146,60.051383518145826,Düşük Risk
833146,61.165399144755355,Düşük Risk
833146,61.15966847684288,Düşük Risk
833146,100.0,Çok Düşük Risk
833146,100.0,Çok Düşük Risk
833147,71.13571888201625,Düşük Risk
833147,71.45562604526714,Düşük Risk
833147,71.45562604526714,Düşük Risk
833147,71.24449485941173,Düşük Risk
833147,71.5644020226626,Düşük Risk
833147,71.5644020226626,Düşük Risk
833147,69.46202679808297,Düşük Risk
833147,69.78193396133386,Düşük Risk
833147,69.78193396133386,Düşük Risk
833147,59.83991797788174,Düşük Risk
833147,59.83991797788174,Düşük Risk
833147,59.834187309969266,Düşük Risk
833147,59.834187309969266,Düşük Risk
833147,62.89522065182473,Düşük Risk
833147,62.889489983912256,Düşük Risk
833147,100.0,Çok Düşük Risk
833147,100.0,Çok Düşük Risk
833148,0.0,Yüksek Risk
833148,0.0,Yüksek Risk
833148,19.982269234826386,Yüksek Risk
833149,0.0,Yüksek Risk
833149,0.0,Yüksek Risk
833149,19.982269234826386,Yüksek Risk
833150,0.28475386915226863,Yüksek Risk
833150,0.0,Yüksek Risk
833150,19.966877374653727,Yüksek Risk
833151,0.2833231914677654,Yüksek Risk
833151,0.0,Yüksek Risk
833151,19.966468317312756,Yüksek Risk
833152,59.794002713526986,Düşük Risk
833152,59.69100836071998,Düşük Risk
833152,67.29122605145596,Düşük Risk
833152,64.06413564413664,Düşük Risk
833152,65.18321212213385,Düşük Risk
833152,62.10004862391095,Düşük Risk
833152,20.266448893252758,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,0.0,Yüksek Risk
833153,19.98270202280206,Yüksek Risk
833154,0.31461052886347574,Yüksek Risk
833154,0.0,Yüksek Risk
833154,19.98877626861104,Yüksek Risk
833155,0.2812234408326262,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,0.0,Yüksek Risk
833155,19.962921037397837,Yüksek Risk
833159,0.3207352525814784,Yüksek Risk
833159,0.002668313801621025,Yüksek Risk
833159,20.002048776745347,Yüksek Risk
833160,60.05094229078934,Düşük Risk
833160,60.066313725058706,Düşük Risk
833160,60.06352365875928,Düşük Risk
833160,60.06352365875928,Düşük Risk
833160,60.06352365875928,Düşük Risk
833160,60.06366210693813,Düşük Risk
833160,60.06366210693813,Düşük Risk
833160,0.0,Yüksek Risk
833160,0.0,Yüksek Risk
833160,0.0,Yüksek Risk
833160,0.0,Yüksek Risk
833160,19.983306174225042,Yüksek Risk
833161,0.0,Yüksek Risk
833161,0.0,Yüksek Risk
833161,19.979411634472385,Yüksek Risk
833162,0.28258977058852963,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,0.0,Yüksek Risk
833162,19.959118517435478,Yüksek Risk
833163,0.28402044827303286,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,0.0,Yüksek Risk
833163,19.959527574776452,Yüksek Risk
833164,0.3207352525814784,Yüksek Risk
833164,0.002668313801621025,Yüksek Risk
833164,20.002048776745347,Yüksek Risk
833165,0.3207352525814784,Yüksek Risk
833165,0.002668313801621025,Yüksek Risk
833165,20.002048776745347,Yüksek Risk
833166,0.3207352525814784,Yüksek Risk
833166,0.002668313801621025,Yüksek Risk
833166,20.002048776745347,Yüksek Risk
833167,0.3207352525814784,Yüksek Risk
833167,0.002668313801621025,Yüksek Risk
